failedPasswords,failedCodes,requestsPerMinute,mouseMovements,keystrokeAvgMs,isProxy,isHosting,hasSuspiciousUA,isOffHoursIST,previousBlocks,timeOnPageSeconds,scrollEvents,pageViews,isAttacker,scenario
4,2,4,164,184.4,False,False,False,False,1,34.1,4,3,1,careful_human_attacker
0,0,5,243,150.9,False,False,False,False,0,15.7,10,2,0,casual_legit
0,0,2,114,260.5,False,False,False,False,0,9.3,11,1,0,casual_legit
0,0,0,183,190.9,False,False,False,False,0,26.0,10,2,0,casual_legit
0,0,2,94,279.1,False,False,False,False,0,46.2,7,3,0,casual_legit
0,0,1,125,175.6,True,False,False,False,0,28.9,11,3,0,casual_legit
0,0,5,49,,False,False,False,False,0,43.0,5,1,0,mobile_legit
1,1,8,164,155.2,True,False,False,True,0,12.6,7,5,1,careful_human_attacker
0,0,5,119,175.1,False,False,False,True,0,38.1,5,2,0,casual_legit
1,0,3,115,180.6,False,False,False,False,0,120.1,9,4,0,casual_legit
4,0,30,0,,False,True,True,False,0,1.8,1,1,1,credential_stuffing_bot
2,3,8,215,190.8,False,False,False,False,0,80.4,5,2,1,careful_human_attacker
0,0,3,269,118.4,False,False,False,True,0,95.5,8,2,0,casual_legit
1,0,3,164,225.8,False,False,False,False,0,34.0,6,2,0,casual_legit
5,1,17,0,40.4,False,True,False,False,1,2.2,2,1,1,credential_stuffing_bot
2,3,12,270,245.0,False,False,False,False,0,4.5,6,4,1,careful_human_attacker
2,1,40,1,60.1,False,True,True,True,1,1.7,0,1,1,credential_stuffing_bot
1,1,3,102,154.3,True,False,False,True,0,13.4,10,3,0,legit_on_vpn
0,0,1,176,180.6,False,False,False,False,0,105.7,6,1,0,casual_legit
1,0,4,101,249.0,False,False,False,False,0,48.3,13,1,0,casual_legit
0,0,1,238,227.7,True,False,False,False,0,98.3,10,5,0,legit_on_vpn
5,2,11,58,104.2,False,False,False,False,1,23.8,5,1,1,careful_human_attacker
4,1,23,0,15.0,True,False,False,True,1,0.8,0,1,1,credential_stuffing_bot
2,1,14,0,44.5,True,False,True,False,0,1.1,0,1,1,credential_stuffing_bot
0,0,4,11,314.0,False,False,False,False,0,56.2,6,1,0,mobile_legit
1,0,4,177,194.6,False,False,False,False,0,47.0,5,3,0,casual_legit
2,1,4,0,377.3,False,False,False,False,0,28.0,7,1,0,mobile_legit
1,0,5,35,325.0,False,False,False,False,0,16.2,4,2,0,mobile_legit
2,4,12,161,173.4,True,False,False,False,2,63.9,7,6,1,careful_human_attacker
4,3,13,10,132.2,True,True,True,False,2,3.0,1,4,1,repeat_offender
0,0,31,0,,True,False,True,True,0,1.4,0,17,1,scraper_bot
1,0,0,193,170.5,False,False,False,False,0,54.3,4,1,0,legit_on_vpn
1,0,4,13,361.7,False,False,False,False,0,14.6,7,1,0,mobile_legit
1,0,10,12,,True,False,False,True,4,1.9,1,6,1,repeat_offender
0,0,38,0,,False,True,True,True,2,3.2,2,11,1,scraper_bot
4,0,13,0,15.0,True,False,False,False,1,0.3,0,2,1,credential_stuffing_bot
1,0,3,205,188.2,False,False,False,False,0,19.0,8,3,0,casual_legit
0,0,2,157,195.3,False,False,False,False,0,16.0,10,3,0,casual_legit
2,0,25,0,72.3,False,False,True,True,2,0.7,0,1,1,credential_stuffing_bot
0,0,2,22,240.5,False,False,False,False,0,42.7,13,4,0,casual_legit
1,1,1,163,142.3,False,False,False,False,0,37.7,7,2,0,casual_legit
3,2,20,0,,True,False,False,False,2,3.4,0,3,1,credential_stuffing_bot
0,0,4,204,323.1,False,False,False,False,0,35.6,4,1,0,casual_legit
0,0,2,247,247.1,False,False,False,False,0,42.8,5,3,0,casual_legit
0,0,55,1,,False,False,True,True,0,0.7,0,13,1,scraper_bot
0,0,2,16,314.4,False,False,False,False,0,20.0,5,2,0,mobile_legit
0,0,3,238,142.3,False,False,False,False,0,54.9,11,2,0,casual_legit
3,2,12,9,135.7,False,True,False,True,1,1.3,1,4,1,repeat_offender
0,0,2,184,213.5,False,False,False,True,0,39.2,14,3,0,casual_legit
2,4,3,174,183.5,False,False,False,False,1,37.9,9,4,1,careful_human_attacker
1,0,5,179,162.2,True,False,False,True,0,31.9,6,4,1,careful_human_attacker
0,0,4,173,218.9,False,False,False,False,0,11.1,6,2,0,casual_legit
0,0,5,9,410.9,False,False,False,False,0,68.1,5,2,0,mobile_legit
0,0,3,49,203.8,True,False,False,False,0,5.8,4,3,1,legit_on_vpn
0,1,38,0,28.7,True,False,True,False,0,5.0,0,13,1,scraper_bot
0,0,3,255,287.9,False,False,False,False,0,38.5,9,4,0,casual_legit
2,0,6,216,349.4,True,False,False,False,1,32.9,8,6,1,careful_human_attacker
4,0,10,79,193.6,True,False,False,False,1,22.9,12,2,1,careful_human_attacker
0,0,5,91,237.5,False,False,False,False,0,43.2,9,3,0,casual_legit
0,0,5,137,206.1,False,False,True,False,0,71.8,9,3,0,casual_legit
0,2,0,11,63.6,False,False,False,False,1,10.6,3,4,1,repeat_offender
0,0,3,217,219.5,False,False,False,False,0,30.6,11,3,0,casual_legit
5,0,16,0,,False,False,True,False,1,0.4,1,1,1,credential_stuffing_bot
4,0,39,1,,False,True,False,True,1,0.7,1,1,1,credential_stuffing_bot
0,0,4,109,187.2,False,False,False,False,0,10.2,10,3,0,legit_password_typo
0,0,3,176,225.1,False,False,False,False,0,97.5,6,2,0,casual_legit
0,0,4,232,198.2,False,False,False,False,0,7.8,8,2,0,casual_legit
0,0,4,192,184.3,False,False,False,False,0,137.5,11,2,0,casual_legit
7,0,29,0,21.4,True,False,True,True,1,0.7,0,1,1,credential_stuffing_bot
0,0,1,220,,False,False,False,False,0,28.6,5,1,0,casual_legit
0,0,1,24,273.1,False,False,False,False,0,25.0,5,4,0,mobile_legit
0,0,40,2,,True,False,True,True,2,5.2,0,13,1,scraper_bot
0,0,3,232,289.2,False,False,False,False,0,89.8,6,2,0,casual_legit
3,3,12,133,252.3,False,False,False,False,1,38.9,5,7,1,careful_human_attacker
2,1,14,276,242.2,False,False,False,False,0,11.3,4,3,1,careful_human_attacker
0,0,3,142,159.3,False,False,False,False,0,18.4,6,4,0,casual_legit
0,0,3,168,122.9,False,False,False,False,0,10.4,16,5,0,casual_legit
5,1,24,1,30.3,False,True,False,True,0,0.6,0,2,1,credential_stuffing_bot
2,2,5,148,144.4,False,False,False,False,0,12.3,9,6,1,careful_human_attacker
0,0,52,0,,False,True,True,False,1,2.2,0,18,1,scraper_bot
3,0,41,0,33.7,False,True,True,False,1,1.7,0,1,1,credential_stuffing_bot
0,0,5,254,254.9,False,False,False,True,0,41.2,5,3,0,casual_legit
0,0,3,18,332.9,False,False,False,False,0,24.4,5,1,0,mobile_legit
2,0,3,143,241.7,False,False,False,False,0,62.0,7,6,0,casual_legit
0,0,2,116,245.5,False,False,False,True,0,115.6,9,2,0,casual_legit
1,2,25,7,85.9,False,True,False,True,3,10.3,6,3,1,repeat_offender
6,1,7,58,122.1,True,True,False,True,0,30.2,15,6,1,careful_human_attacker
1,1,2,43,279.5,False,False,False,False,0,6.6,8,4,0,mobile_legit
5,2,9,0,47.4,True,True,True,True,0,0.9,0,1,1,credential_stuffing_bot
0,0,1,11,,False,False,False,False,0,21.0,10,2,0,mobile_legit
1,0,5,199,303.7,False,False,False,False,0,50.6,11,2,0,legit_password_typo
0,0,4,15,276.4,False,False,False,True,0,110.6,4,2,0,mobile_legit
3,0,42,0,,True,True,False,True,0,0.3,0,1,1,credential_stuffing_bot
1,1,17,4,,True,True,False,False,5,1.8,4,3,1,repeat_offender
1,0,3,163,204.5,False,False,False,False,0,31.5,6,2,0,casual_legit
0,0,2,21,342.1,False,False,False,False,0,8.0,6,2,0,mobile_legit
0,0,42,0,45.2,True,False,True,True,0,3.4,1,12,1,scraper_bot
3,2,3,36,340.0,True,False,False,True,0,13.8,3,5,1,careful_human_attacker
2,0,17,0,54.6,True,False,False,False,0,0.9,0,2,1,credential_stuffing_bot
0,0,4,18,340.8,False,False,False,False,0,23.6,6,2,0,mobile_legit
2,1,9,154,164.0,True,False,False,False,0,26.1,5,4,1,careful_human_attacker
3,1,10,2,28.1,True,False,True,True,1,2.4,0,2,1,credential_stuffing_bot
3,1,11,139,222.7,True,False,False,True,1,14.2,8,2,1,careful_human_attacker
0,0,6,228,201.8,False,False,False,False,0,23.0,7,4,0,casual_legit
0,0,0,0,30.7,False,True,True,True,1,1.0,2,16,1,scraper_bot
4,0,24,1,47.5,True,True,False,True,0,0.7,1,1,1,credential_stuffing_bot
0,0,5,215,224.1,False,False,False,False,0,25.6,8,3,0,casual_legit
0,0,2,92,167.6,False,False,False,False,0,19.2,12,2,0,legit_password_typo
0,0,4,73,180.7,False,False,False,False,0,33.5,4,2,0,casual_legit
0,0,2,99,210.0,False,False,False,False,0,13.4,9,2,0,casual_legit
6,3,21,0,,False,True,True,False,0,1.3,0,2,1,credential_stuffing_bot
1,0,2,250,234.9,False,False,False,False,0,8.5,3,4,0,casual_legit
3,1,29,0,,True,True,True,False,0,1.8,1,1,1,credential_stuffing_bot
0,1,11,2,,False,False,True,False,1,1.4,0,17,1,scraper_bot
0,0,6,341,236.6,False,False,False,False,0,26.6,6,2,1,casual_legit
0,0,6,228,250.5,False,False,False,True,0,25.0,5,1,0,casual_legit
0,0,1,270,225.2,False,False,False,False,0,67.1,5,2,0,casual_legit
5,0,35,0,33.3,True,False,False,True,1,3.0,0,3,1,credential_stuffing_bot
0,0,4,197,265.9,False,False,False,False,0,26.1,9,4,0,casual_legit
0,0,3,198,248.6,False,False,False,False,0,59.9,10,2,0,casual_legit
0,0,5,273,257.2,False,False,False,False,0,30.9,8,1,0,casual_legit
0,0,1,311,275.6,False,False,False,False,0,14.7,10,2,0,casual_legit
1,0,6,247,91.5,False,False,False,False,0,49.7,15,7,0,legit_password_typo
1,0,5,189,203.2,False,False,False,False,0,54.9,10,5,0,casual_legit
3,1,0,0,35.1,True,False,False,True,0,2.8,1,2,1,credential_stuffing_bot
1,0,2,66,220.1,False,False,False,False,0,20.7,8,3,0,casual_legit
0,0,4,10,292.0,False,False,False,False,0,9.0,6,3,0,mobile_legit
1,0,2,153,,False,False,False,False,0,38.6,8,2,0,casual_legit
0,0,3,144,190.7,False,False,False,False,1,33.0,5,2,0,casual_legit
3,0,21,0,32.0,False,False,False,True,0,1.2,1,1,1,credential_stuffing_bot
4,2,17,5,98.3,True,True,True,False,2,4.6,1,4,0,repeat_offender
0,0,5,186,239.9,False,False,False,False,0,68.3,9,3,0,casual_legit
0,0,3,18,286.3,False,False,False,True,0,20.1,4,4,0,mobile_legit
1,0,4,144,258.5,False,False,False,False,0,14.7,8,3,0,casual_legit
1,0,11,10,35.8,True,False,True,True,1,8.8,2,2,1,repeat_offender
0,0,2,193,239.7,False,False,False,False,0,56.0,5,1,0,casual_legit
0,1,3,210,232.9,False,False,False,True,0,16.9,8,1,0,casual_legit
0,0,0,19,,False,False,False,True,0,72.6,12,2,0,mobile_legit
0,0,25,0,26.5,False,True,False,False,0,1.5,0,16,1,scraper_bot
0,0,1,85,204.6,False,False,False,False,0,13.7,10,3,0,legit_password_typo
0,0,3,332,258.5,False,False,False,False,0,12.4,9,1,0,casual_legit
7,2,20,0,15.0,True,False,True,True,0,0.9,0,2,0,credential_stuffing_bot
1,0,0,310,,False,False,False,False,0,46.5,13,3,0,casual_legit
5,2,30,0,,True,False,True,False,0,1.2,0,2,1,credential_stuffing_bot
0,1,15,8,67.1,False,False,False,True,4,5.3,1,2,1,repeat_offender
0,0,58,1,,False,True,True,False,0,2.5,0,19,1,scraper_bot
0,0,2,38,205.6,False,False,False,True,0,51.6,7,3,0,casual_legit
4,0,41,1,,True,True,False,True,2,0.7,0,2,1,credential_stuffing_bot
0,0,5,187,132.7,False,False,False,False,0,27.8,8,2,0,casual_legit
0,0,4,9,340.9,False,False,False,True,0,152.3,10,1,0,mobile_legit
0,0,3,192,242.9,False,False,False,False,0,55.2,10,6,0,casual_legit
0,0,34,8,60.8,True,True,False,True,2,4.6,2,2,1,repeat_offender
0,0,28,1,53.5,False,True,True,False,1,0.5,0,16,1,scraper_bot
0,0,4,188,150.8,False,False,False,False,0,11.2,11,2,0,casual_legit
0,0,2,224,298.2,False,False,False,True,0,36.4,8,3,0,casual_legit
0,0,5,172,231.0,False,False,False,True,0,34.1,11,3,0,casual_legit
0,0,2,0,217.7,False,False,False,False,0,13.3,4,1,0,casual_legit
0,0,3,106,95.6,False,False,False,False,0,124.1,13,1,0,casual_legit
2,0,15,183,113.9,False,False,False,False,0,8.3,9,2,1,careful_human_attacker
0,0,3,9,293.6,False,False,False,False,0,30.2,6,1,0,mobile_legit
1,0,2,227,216.6,False,False,False,False,0,10.7,2,3,0,casual_legit
3,0,7,257,175.8,False,False,False,False,0,61.1,5,2,1,careful_human_attacker
0,0,2,203,262.0,False,False,False,False,0,120.8,10,4,0,casual_legit
0,0,1,14,274.1,False,False,False,False,0,11.1,8,3,0,mobile_legit
0,0,3,243,162.3,False,False,False,False,0,16.9,3,5,0,casual_legit
0,0,5,183,273.5,False,True,False,True,0,9.1,5,3,0,casual_legit
2,0,4,160,281.3,False,False,False,False,0,15.2,11,3,0,legit_password_typo
2,0,7,259,186.5,False,False,False,False,0,81.5,14,5,0,legit_password_typo
0,0,4,193,239.9,True,False,False,False,0,92.3,12,5,0,casual_legit
1,0,7,21,330.5,False,False,False,True,0,6.3,6,2,0,mobile_legit
0,0,0,102,136.5,False,False,False,True,0,10.6,7,1,0,casual_legit
0,0,3,175,242.0,True,False,False,False,0,85.3,11,1,0,legit_on_vpn
1,0,8,170,164.6,False,False,False,False,0,111.7,17,2,0,legit_password_typo
4,1,25,1,,True,True,True,True,2,0.5,1,1,1,credential_stuffing_bot
2,1,3,1,175.6,False,False,False,False,0,12.4,6,3,0,mobile_legit
5,0,18,1,34.4,True,True,True,False,1,0.6,0,2,1,credential_stuffing_bot
0,0,4,226,223.9,False,False,False,False,0,18.3,12,1,0,casual_legit
0,0,4,251,231.3,False,False,False,False,0,9.6,11,3,0,casual_legit
3,1,12,158,204.4,True,False,False,False,1,17.2,8,2,1,careful_human_attacker
5,2,25,2,48.0,True,False,False,False,0,1.2,0,1,1,credential_stuffing_bot
0,0,1,173,187.6,False,False,False,False,0,24.8,9,2,0,casual_legit
3,0,4,77,199.0,False,False,False,False,0,79.3,9,6,0,legit_password_typo
0,0,3,0,64.1,False,True,False,True,0,2.7,0,12,1,scraper_bot
0,0,4,170,245.8,True,False,False,False,0,50.9,12,1,0,legit_on_vpn
2,0,5,4,123.5,True,False,True,True,1,3.6,2,3,1,repeat_offender
0,1,6,8,35.2,False,False,False,False,1,38.2,2,3,1,repeat_offender
1,1,23,10,,False,False,False,True,1,4.8,1,2,1,repeat_offender
1,0,0,35,329.1,False,False,False,False,0,21.1,4,1,0,mobile_legit
3,1,47,1,37.6,True,False,True,True,1,1.9,0,2,1,credential_stuffing_bot
0,0,1,29,330.3,False,False,False,False,0,16.3,7,1,0,mobile_legit
3,4,7,188,120.6,False,False,True,True,0,38.6,8,3,1,careful_human_attacker
2,0,4,10,109.6,True,True,True,True,2,11.2,1,7,1,repeat_offender
1,0,2,107,267.5,False,False,False,False,0,69.4,10,2,0,casual_legit
0,0,20,0,,True,True,True,False,0,3.7,0,16,0,scraper_bot
1,0,11,9,131.4,False,False,False,False,1,9.6,1,5,1,repeat_offender
2,0,8,136,160.4,False,False,False,False,0,33.8,7,1,0,legit_password_typo
1,0,6,194,,True,False,False,False,0,58.6,11,2,0,legit_password_typo
0,2,4,10,34.8,True,True,True,False,3,5.5,3,1,1,repeat_offender
0,0,4,137,211.5,False,False,False,False,0,26.8,9,2,0,casual_legit
2,0,11,0,26.5,False,False,False,False,0,1.0,0,2,1,credential_stuffing_bot
1,0,2,0,273.6,False,False,False,False,0,62.0,15,1,0,mobile_legit
0,1,23,11,112.0,False,False,False,False,7,2.2,2,5,1,repeat_offender
1,0,3,152,185.6,False,False,False,False,0,43.3,4,2,0,legit_password_typo
2,0,3,25,264.6,False,False,False,False,0,39.6,5,2,0,mobile_legit
0,0,2,11,,False,False,False,False,0,68.3,7,2,0,mobile_legit
5,0,18,1,,False,False,False,True,1,3.0,1,1,1,credential_stuffing_bot
4,1,7,96,258.4,False,False,False,False,2,5.3,4,6,1,careful_human_attacker
0,0,1,195,305.0,False,False,False,True,0,76.5,9,3,0,legit_password_typo
0,0,2,154,238.0,False,False,False,False,0,27.1,7,2,0,casual_legit
3,0,19,0,19.6,True,True,True,True,0,0.6,1,1,1,credential_stuffing_bot
0,0,3,172,201.2,False,False,False,False,0,48.8,13,3,0,casual_legit
6,0,15,0,31.0,True,False,False,True,0,2.0,0,1,1,credential_stuffing_bot
0,0,0,162,225.8,False,False,False,False,0,20.1,8,1,0,casual_legit
0,0,2,173,155.3,False,True,False,False,0,24.5,11,4,0,casual_legit
0,0,40,0,,True,True,True,True,0,3.2,0,14,0,scraper_bot
0,0,8,0,30.0,False,True,True,False,0,1.6,0,13,1,scraper_bot
2,1,18,4,112.1,False,False,False,False,4,2.9,7,3,1,repeat_offender
0,0,33,0,,False,False,True,True,0,6.2,0,6,1,scraper_bot
0,0,3,162,206.8,False,False,False,False,0,36.1,8,4,0,casual_legit
0,0,33,0,40.2,True,True,True,False,0,0.8,0,14,1,scraper_bot
5,1,34,0,,True,True,True,True,1,0.8,0,1,1,credential_stuffing_bot
0,0,3,92,248.6,False,False,False,True,0,37.9,5,2,0,casual_legit
0,0,29,0,71.1,False,True,True,False,1,1.6,0,12,1,scraper_bot
0,0,3,169,246.5,False,False,False,False,0,36.9,8,2,0,casual_legit
0,0,4,229,245.5,True,False,False,False,0,18.8,9,3,0,casual_legit
5,0,38,0,,False,False,True,True,1,1.9,0,1,1,credential_stuffing_bot
1,0,1,49,,False,False,False,False,0,18.9,3,1,0,legit_password_typo
0,0,2,92,210.5,False,False,False,False,0,77.7,9,2,0,casual_legit
4,2,15,6,85.6,False,False,True,False,3,3.1,2,5,1,repeat_offender
0,0,4,199,203.1,False,False,False,False,0,74.9,6,6,0,casual_legit
1,0,18,1,,False,False,True,False,0,1.9,0,21,1,scraper_bot
2,0,1,208,261.9,False,False,False,False,0,41.8,6,3,0,casual_legit
3,3,7,197,219.3,False,False,False,True,0,47.8,8,2,1,careful_human_attacker
0,0,3,55,174.5,False,False,False,False,0,24.5,8,2,0,mobile_legit
0,0,4,88,239.3,False,False,False,False,0,36.5,8,1,0,casual_legit
2,4,14,184,158.3,False,False,False,False,1,37.2,11,3,1,careful_human_attacker
2,0,9,12,84.7,True,False,False,False,1,7.8,3,3,1,repeat_offender
0,1,27,0,63.7,False,True,True,False,1,1.4,0,11,1,scraper_bot
4,1,26,1,44.1,True,False,False,True,1,4.2,0,1,1,credential_stuffing_bot
0,0,3,156,260.9,False,False,False,False,0,5.4,12,3,0,casual_legit
0,0,4,12,253.9,False,False,False,False,0,11.0,4,2,0,mobile_legit
5,0,9,143,,False,False,False,True,1,17.4,4,2,1,careful_human_attacker
1,0,3,73,179.0,False,False,False,False,0,15.7,7,2,0,casual_legit
3,0,16,2,,True,True,False,False,1,1.2,0,1,1,credential_stuffing_bot
3,1,35,2,45.4,False,False,False,False,0,3.8,0,2,1,credential_stuffing_bot
0,2,5,4,301.7,False,False,False,False,0,11.2,5,2,0,mobile_legit
6,4,11,165,,False,False,True,True,0,49.1,8,6,1,careful_human_attacker
1,0,2,223,169.3,False,False,False,False,0,61.4,11,2,0,casual_legit
0,0,4,0,,False,False,False,True,0,15.2,11,2,0,mobile_legit
0,0,2,175,,False,False,False,False,0,43.8,4,4,0,casual_legit
0,0,5,249,228.2,False,False,False,False,0,17.9,12,2,0,casual_legit
5,0,10,143,205.0,True,True,True,False,0,14.8,6,3,1,careful_human_attacker
1,0,3,17,324.8,False,False,False,False,0,29.7,2,3,0,mobile_legit
4,0,20,7,128.8,True,True,True,False,6,7.6,5,3,1,repeat_offender
4,1,14,114,223.2,True,False,False,False,1,19.5,10,5,1,careful_human_attacker
7,1,11,0,48.8,True,True,True,False,1,0.6,0,1,1,credential_stuffing_bot
0,0,6,195,278.1,True,False,False,False,0,77.0,7,3,0,legit_on_vpn
0,0,5,131,221.6,False,False,False,False,0,53.1,7,2,0,casual_legit
0,0,3,164,208.4,False,False,True,True,0,95.6,12,2,0,casual_legit
2,0,33,1,15.0,False,True,True,True,1,0.7,0,1,1,credential_stuffing_bot
0,0,33,0,,False,True,True,False,0,3.2,0,10,1,scraper_bot
1,0,3,108,259.9,False,False,True,False,0,8.5,8,2,0,legit_password_typo
0,0,2,94,279.9,False,False,False,False,0,5.4,9,4,0,casual_legit
3,2,5,119,139.5,False,False,False,False,1,30.3,11,3,0,careful_human_attacker
0,0,0,27,190.2,False,False,False,False,0,33.9,7,2,0,mobile_legit
0,0,28,0,,False,False,True,False,0,12.7,1,18,1,scraper_bot
0,0,1,149,249.2,False,False,False,True,0,21.6,11,4,0,casual_legit
3,0,11,173,84.7,True,True,False,False,0,10.4,6,10,1,careful_human_attacker
0,0,3,23,207.0,True,False,False,False,0,22.0,5,2,1,mobile_legit
0,0,1,218,211.1,False,False,False,True,0,9.2,11,2,0,legit_password_typo
0,0,7,12,305.3,False,False,False,False,0,76.9,7,1,0,mobile_legit
0,0,2,17,359.6,False,False,False,True,0,45.6,9,3,0,mobile_legit
9,1,17,1,27.2,False,True,False,False,1,3.7,1,2,1,credential_stuffing_bot
0,0,1,190,244.1,False,False,False,False,0,16.8,9,4,0,casual_legit
5,0,15,0,35.4,True,False,True,False,0,0.8,1,2,1,credential_stuffing_bot
0,0,1,187,282.5,False,False,False,False,0,71.2,7,1,0,casual_legit
1,0,7,160,157.9,False,False,False,False,0,22.6,3,3,0,legit_password_typo
0,0,5,305,277.7,False,False,False,False,0,108.5,10,2,0,casual_legit
0,0,1,112,209.5,False,False,False,False,0,54.5,11,1,0,casual_legit
1,0,40,0,,False,True,True,True,0,0.9,0,16,1,scraper_bot
5,2,8,208,258.8,True,True,False,True,0,14.8,7,6,1,careful_human_attacker
1,5,0,130,137.4,True,False,False,True,0,66.3,9,2,1,careful_human_attacker
0,0,2,1,30.2,False,True,False,True,2,3.7,0,12,1,scraper_bot
7,0,22,0,,True,False,True,False,0,2.9,0,1,1,credential_stuffing_bot
0,0,5,78,293.1,False,False,False,True,0,5.9,7,2,0,casual_legit
0,0,3,218,157.2,False,False,False,True,0,22.2,14,3,0,casual_legit
0,0,5,226,256.3,True,False,False,False,0,37.5,14,3,1,legit_password_typo
0,0,1,123,323.0,False,False,False,False,0,12.3,8,3,0,legit_password_typo
1,0,19,12,61.7,True,True,False,False,3,2.8,0,4,1,repeat_offender
0,0,26,0,47.3,False,True,True,False,0,1.8,1,26,1,scraper_bot
0,0,2,44,362.7,False,False,False,False,0,44.4,6,2,0,mobile_legit
0,1,16,0,,True,False,True,False,0,8.7,1,11,1,scraper_bot
0,0,1,226,,False,False,False,False,1,14.3,10,1,0,casual_legit
0,0,6,151,226.8,False,False,False,False,0,12.0,5,2,0,casual_legit
0,0,52,0,43.3,False,True,False,False,0,2.3,0,16,1,scraper_bot
2,1,17,8,,False,True,False,False,1,11.1,2,6,1,repeat_offender
0,0,5,202,266.3,False,False,False,False,0,9.4,4,2,0,legit_password_typo
0,0,2,13,248.3,False,False,False,True,0,25.5,5,1,0,mobile_legit
2,4,14,133,225.2,False,False,False,True,0,27.3,7,6,1,careful_human_attacker
4,0,23,0,,True,False,True,False,2,0.5,0,3,1,credential_stuffing_bot
0,0,2,0,299.9,False,False,False,False,0,55.4,11,2,1,mobile_legit
0,0,4,247,280.8,False,False,False,True,0,8.1,16,2,1,casual_legit
0,0,21,0,,False,True,True,False,1,4.7,0,8,1,scraper_bot
0,0,16,0,,False,True,True,False,0,1.6,0,10,1,scraper_bot
3,1,31,0,39.9,True,True,False,True,0,0.6,0,2,1,credential_stuffing_bot
0,0,1,11,357.1,False,False,False,False,0,5.6,8,1,0,mobile_legit
3,4,4,80,197.3,False,False,True,False,0,4.7,7,4,1,careful_human_attacker
1,0,41,0,,True,True,True,True,0,2.5,0,14,1,scraper_bot
2,1,18,9,67.1,False,False,False,False,0,24.1,0,1,1,repeat_offender
0,0,3,180,237.8,True,False,False,True,0,62.0,14,3,0,legit_on_vpn
0,0,69,0,,True,True,True,True,0,1.7,0,15,1,scraper_bot
0,0,4,215,197.5,False,False,False,False,0,58.6,11,3,0,casual_legit
0,2,22,5,,False,True,False,False,0,8.2,3,4,1,repeat_offender
0,0,5,223,192.6,False,False,False,False,0,35.9,15,2,0,casual_legit
3,0,24,0,,True,True,True,True,0,1.4,0,1,1,credential_stuffing_bot
4,2,7,196,166.0,True,False,False,False,0,56.9,8,2,1,careful_human_attacker
0,0,42,0,,True,True,True,False,1,0.9,0,15,1,scraper_bot
0,0,1,198,221.6,False,False,False,False,0,49.4,6,3,1,casual_legit
0,0,0,226,251.4,False,False,False,False,0,9.3,4,1,0,casual_legit
4,2,12,193,273.6,False,False,False,False,2,98.1,4,2,1,careful_human_attacker
